INFO_TIME,MATCH_TIME,PROD,ITEM,PRICE,QTY,AMOUNT,MATCH_BUY_CNT,MATCH_SELL_CNT
10384306,10384302,TXFH7,128,10294,1,87927,45114,44487
10384456,10384453,TXFH7,128,10294,3,87930,45115,44488
10384468,10384462,TXFH7,128,10294,9,87939,45122,44495
10384543,10384539,TXFH7,128,10295,5,87944,45123,44498
10384556,10384545,TXFH7,128,10295,1,87945,45124,44499
10384556,10384546,TXFH7,128,10295,2,87947,45125,44501
10384568,10384562,TXFH7,128,10295,2,87949,45126,44502
10384568,10384564,TXFH7,128,10295,3,87952,45127,44503
10384568,10384564,TXFH7,128,10295,6,87958,45128,44505
10384568,10384564,TXFH7,128,10295,1,87959,45129,44506
10384581,10384568,TXFH7,128,10295,2,87961,45130,44507
10384581,10384573,TXFH7,128,10295,1,87962,45131,44508
10384581,10384576,TXFH7,128,10295,10,87972,45132,44514
10384581,10384577,TXFH7,128,10295,1,87973,45133,44515
10384593,10384586,TXFH7,128,10295,1,87974,45134,44516
10384593,10384591,TXFH7,128,10295,2,87976,45135,44518
10384593,10384592,TXFH7,128,10295,3,87979,45136,44521
10384606,10384594,TXFH7,128,10295,5,87984,45137,44526
10384606,10384595,TXFH7,128,10294,1,87985,45138,44527
10384606,10384597,TXFH7,128,10295,1,87986,45139,44528
10384606,10384602,TXFH7,128,10295,4,87990,45140,44532
10384618,10384610,TXFH7,128,10295,44,88034,45141,44561
10384631,10384622,TXFH7,128,10296,2,88036,45142,44563
10384643,10384635,TXFH7,128,10296,1,88037,45143,44564
10384643,10384636,TXFH7,128,10296,1,88038,45144,44565
10384643,10384637,TXFH7,128,10296,2,88040,45145,44566
10384643,10384638,TXFH7,128,10295,1,88041,45146,44567
10384643,10384638,TXFH7,128,10296,10,88051,45147,44576
10384668,10384661,TXFH7,128,10296,2,88053,45148,44578
10384668,10384663,TXFH7,128,10295,3,88056,45151,44579
10384668,10384664,TXFH7,128,10296,5,88061,45152,44582
10384681,10384668,TXFH7,128,10296,3,88064,45153,44583
10384681,10384669,TXFH7,128,10296,1,88065,45154,44584
10384681,10384670,TXFH7,128,10296,1,88066,45155,44585
10384681,10384675,TXFH7,128,10295,5,88071,45156,44586
10384681,10384675,TXFH7,128,10296,4,88075,45157,44590
10384693,10384688,TXFH7,128,10296,1,88076,45158,44591
10384693,10384691,TXFH7,128,10296,1,88077,45159,44592
10384718,10384709,TXFH7,128,10296,7,88084,45160,44599
10384718,10384715,TXFH7,128,10295,2,88086,45161,44600
10384731,10384729,TXFH7,128,10295,5,88091,45162,44601
10384743,10384737,TXFH7,128,10296,1,88092,45163,44602
10384743,10384742,TXFH7,128,10296,1,88093,45164,44603
10384806,10384804,TXFH7,128,10296,2,88095,45165,44605
10384818,10384811,TXFH7,128,10296,1,88096,45166,44606
10384843,10384841,TXFH7,128,10296,23,88119,45167,44624
10384856,10384847,TXFH7,128,10295,1,88120,45168,44625
10384856,10384854,TXFH7,128,10296,1,88121,45169,44626
10384918,10384913,TXFH7,128,10295,1,88122,45170,44627
10384918,10384913,TXFH7,128,10296,1,88123,45171,44628
10384931,10384926,TXFH7,128,10295,1,88124,45172,44629
10385018,10385010,TXFH7,128,10296,5,88129,45173,44631
10385018,10385013,TXFH7,128,10296,4,88133,45174,44632
10385031,10385024,TXFH7,128,10295,1,88134,45175,44633
10385081,10385069,TXFH7,128,10296,2,88136,45176,44634
10385093,10385090,TXFH7,128,10295,3,88139,45179,44635
10385231,10385225,TXFH7,128,10295,3,88142,45180,44637
10385256,10385245,TXFH7,128,10295,1,88143,45181,44638
10385306,10385295,TXFH7,128,10294,1,88144,45182,44639
10385493,10385484,TXFH7,128,10295,3,88147,45183,44640
10385543,10385534,TXFH7,128,10294,2,88149,45184,44641
10385593,10385588,TXFH7,128,10295,2,88151,45185,44642
10385593,10385593,TXFH7,128,10295,5,88156,45186,44644
10385631,10385625,TXFH7,128,10295,1,88157,45187,44645
10385643,10385642,TXFH7,128,10294,1,88158,45188,44646
10385656,10385648,TXFH7,128,10295,1,88159,45189,44647
10385681,10385671,TXFH7,128,10295,1,88160,45190,44648
10385718,10385714,TXFH7,128,10295,1,88161,45191,44649
10385918,10385909,TXFH7,128,10294,1,88162,45192,44650
10385981,10385977,TXFH7,128,10295,1,88163,45193,44651
10390043,10390043,TXFH7,128,10294,1,88164,45194,44652
10390068,10390057,TXFH7,128,10295,9,88173,45195,44660
10390081,10390068,TXFH7,128,10295,1,88174,45196,44661
10390081,10390071,TXFH7,128,10295,1,88175,45197,44662
10390093,10390082,TXFH7,128,10295,1,88176,45198,44663
10390093,10390082,TXFH7,128,10295,1,88177,45199,44664
10390093,10390082,TXFH7,128,10295,1,88178,45200,44665
10390093,10390085,TXFH7,128,10295,1,88179,45201,44666
10390093,10390087,TXFH7,129,10295,1,88183,45202,44669
10390093,10390087,TXFH7,129,10296,3,88183,45202,44669
10390093,10390089,TXFH7,128,10296,5,88188,45203,44674
10390143,10390131,TXFH7,128,10295,1,88189,45204,44675
10390156,10390145,TXFH7,128,10295,1,88190,45205,44676
10390181,10390170,TXFH7,128,10295,1,88191,45206,44677
10390181,10390173,TXFH7,128,10295,1,88192,45207,44678
10390181,10390177,TXFH7,128,10296,1,88193,45208,44679
10390218,10390216,TXFH7,128,10295,1,88194,45209,44680
10390231,10390222,TXFH7,128,10296,1,88195,45210,44681
10390231,10390222,TXFH7,128,10296,1,88196,45211,44682
10390256,10390245,TXFH7,128,10296,1,88197,45212,44683
10390256,10390253,TXFH7,128,10296,2,88199,45213,44685
10390356,10390353,TXFH7,128,10296,6,88205,45214,44687
10390368,10390360,TXFH7,128,10296,6,88211,45215,44693
10390406,10390398,TXFH7,128,10295,1,88212,45216,44694
10390406,10390401,TXFH7,128,10296,5,88217,45217,44697
10390481,10390476,TXFH7,128,10296,1,88218,45218,44698
10390506,10390501,TXFH7,128,10296,2,88220,45219,44700
10390531,10390529,TXFH7,128,10296,3,88223,45220,44702
10390543,10390538,TXFH7,128,10296,1,88224,45221,44703
10390618,10390607,TXFH7,128,10296,1,88225,45222,44704
10390618,10390618,TXFH7,128,10296,5,88230,45223,44708
10390631,10390621,TXFH7,128,10297,2,88232,45224,44710
10390643,10390633,TXFH7,128,10297,1,88233,45225,44711
10390643,10390633,TXFH7,128,10296,1,88234,45226,44712
10390643,10390634,TXFH7,128,10297,2,88236,45227,44714
10390656,10390645,TXFH7,128,10297,2,88238,45228,44716
10390656,10390653,TXFH7,128,10297,3,88241,45229,44719
10390668,10390656,TXFH7,128,10297,1,88242,45230,44720
10390668,10390658,TXFH7,128,10297,5,88247,45231,44721
10390668,10390660,TXFH7,128,10297,1,88248,45232,44722
10390668,10390662,TXFH7,128,10297,2,88250,45233,44724
10390668,10390662,TXFH7,128,10297,4,88254,45234,44726
10390681,10390676,TXFH7,128,10296,5,88259,45237,44727
10390693,10390692,TXFH7,128,10297,1,88260,45238,44728
10390743,10390731,TXFH7,128,10297,1,88261,45239,44729
10390743,10390737,TXFH7,128,10297,4,88265,45240,44731
10390756,10390753,TXFH7,128,10297,1,88266,45241,44732
10390768,10390758,TXFH7,128,10297,1,88267,45242,44733
10390793,10390790,TXFH7,128,10297,2,88269,45243,44735
10390831,10390827,TXFH7,128,10296,5,88274,45245,44736
10390881,10390873,TXFH7,128,10296,1,88275,45246,44737
10390906,10390898,TXFH7,128,10297,1,88276,45247,44738
10390931,10390929,TXFH7,128,10297,1,88277,45248,44739
10390956,10390945,TXFH7,128,10296,1,88278,45249,44740
10390956,10390945,TXFH7,128,10297,1,88279,45250,44741
10390981,10390980,TXFH7,128,10297,1,88280,45251,44742
10391043,10391033,TXFH7,128,10297,1,88281,45252,44743
10391043,10391036,TXFH7,128,10296,1,88282,45253,44744
10391043,10391039,TXFH7,128,10296,6,88288,45256,44745
10391056,10391049,TXFH7,128,10296,1,88289,45257,44746
10391068,10391057,TXFH7,128,10297,1,88290,45258,44747
10391093,10391083,TXFH7,128,10297,2,88292,45259,44748
10391093,10391086,TXFH7,128,10297,1,88293,45260,44749
10391106,10391094,TXFH7,128,10297,5,88298,45261,44754
10391193,10391192,TXFH7,128,10296,3,88301,45263,44755
10391243,10391235,TXFH7,128,10297,3,88304,45264,44757
10391268,10391265,TXFH7,128,10297,1,88305,45265,44758
10391406,10391404,TXFH7,128,10297,1,88306,45266,44759
10391468,10391467,TXFH7,128,10297,1,88307,45267,44760
10391506,10391495,TXFH7,128,10297,2,88309,45268,44762
10391531,10391520,TXFH7,128,10297,1,88310,45269,44763
10391556,10391546,TXFH7,128,10297,1,88311,45270,44764
10391556,10391552,TXFH7,128,10297,2,88313,45271,44766
10391581,10391579,TXFH7,128,10297,1,88314,45272,44767
10391593,10391592,TXFH7,128,10297,1,88315,45273,44768
10391606,10391593,TXFH7,128,10297,5,88320,45274,44772
10391618,10391610,TXFH7,128,10297,5,88325,45275,44773
10391618,10391615,TXFH7,128,10297,1,88326,45276,44774
10391631,10391618,TXFH7,128,10297,1,88327,45277,44775
10391656,10391648,TXFH7,128,10297,1,88328,45278,44776
10391681,10391669,TXFH7,128,10297,5,88333,45279,44778
10391693,10391681,TXFH7,128,10297,1,88334,45280,44779
10391693,10391681,TXFH7,128,10297,1,88335,45281,44780
10391743,10391738,TXFH7,128,10296,2,88337,45283,44781
10391793,10391789,TXFH7,128,10296,1,88338,45284,44782
10391806,10391799,TXFH7,128,10297,1,88339,45285,44783
10391881,10391872,TXFH7,128,10297,1,88340,45286,44784
10391943,10391931,TXFH7,128,10296,1,88341,45287,44785
10391956,10391954,TXFH7,128,10297,1,88342,45288,44786
10392006,10391997,TXFH7,128,10297,1,88343,45289,44787
10392018,10392010,TXFH7,128,10296,1,88344,45290,44788
10392018,10392017,TXFH7,128,10297,24,88368,45291,44805
10392018,10392017,TXFH7,128,10298,1,88369,45292,44806
10392031,10392023,TXFH7,128,10298,2,88371,45293,44808
10392031,10392024,TXFH7,128,10298,1,88372,45294,44809
10392031,10392030,TXFH7,128,10298,2,88374,45295,44811
10392043,10392032,TXFH7,128,10298,1,88375,45296,44812
10392043,10392035,TXFH7,128,10298,1,88376,45297,44813
10392043,10392037,TXFH7,128,10297,1,88377,45298,44814
10392056,10392054,TXFH7,128,10297,15,88392,45299,44815
10392068,10392067,TXFH7,128,10297,1,88393,45300,44816
10392068,10392068,TXFH7,128,10298,1,88394,45301,44817
10392093,10392081,TXFH7,128,10297,5,88399,45303,44818
10392093,10392082,TXFH7,128,10297,1,88400,45304,44819
10392093,10392083,TXFH7,128,10298,5,88405,45305,44822
10392106,10392097,TXFH7,128,10297,8,88413,45309,44823
10392106,10392098,TXFH7,128,10296,1,88414,45310,44824
10392106,10392100,TXFH7,128,10297,1,88415,45311,44825
10392106,10392102,TXFH7,128,10297,1,88416,45312,44826
10392106,10392105,TXFH7,128,10296,15,88431,45321,44827
10392131,10392121,TXFH7,128,10297,1,88432,45322,44828
10392131,10392126,TXFH7,128,10297,1,88433,45323,44829
10392143,10392140,TXFH7,128,10297,1,88434,45324,44830
10392193,10392183,TXFH7,128,10296,2,88436,45325,44831
10392193,10392183,TXFH7,128,10296,19,88455,45343,44832
10392206,10392205,TXFH7,128,10296,1,88456,45344,44833
10392231,10392223,TXFH7,128,10296,5,88461,45345,44838
10392231,10392223,TXFH7,128,10296,1,88462,45346,44839
10392268,10392263,TXFH7,128,10296,1,88463,45347,44840
10392293,10392285,TXFH7,128,10295,2,88465,45349,44841
10392331,10392318,TXFH7,128,10295,2,88467,45350,44842
10392343,10392331,TXFH7,128,10295,1,88468,45351,44843
10392368,10392360,TXFH7,128,10295,4,88472,45355,44844
10392393,10392382,TXFH7,128,10295,2,88474,45356,44845
10392393,10392384,TXFH7,128,10296,5,88479,45357,44849
10392506,10392496,TXFH7,128,10295,1,88480,45358,44850
10392518,10392518,TXFH7,128,10296,1,88481,45359,44851
10392568,10392566,TXFH7,128,10295,5,88486,45361,44852
10392568,10392567,TXFH7,128,10296,1,88487,45362,44853
10392631,10392619,TXFH7,128,10296,5,88492,45363,44856
10392643,10392633,TXFH7,128,10296,3,88495,45364,44858
10392731,10392723,TXFH7,128,10295,2,88497,45366,44859
10392743,10392732,TXFH7,128,10296,1,88498,45367,44860
10392818,10392815,TXFH7,128,10296,1,88499,45368,44861
10392843,10392836,TXFH7,128,10296,1,88500,45369,44862
10392856,10392844,TXFH7,128,10296,1,88501,45370,44863
10392868,10392860,TXFH7,128,10296,1,88502,45371,44864
10392868,10392867,TXFH7,128,10296,1,88503,45372,44865
10392893,10392882,TXFH7,128,10296,1,88504,45373,44866
10392906,10392904,TXFH7,128,10296,1,88505,45374,44867
10392931,10392928,TXFH7,128,10296,1,88506,45375,44868
10392956,10392948,TXFH7,128,10296,1,88507,45376,44869
10392981,10392972,TXFH7,128,10296,1,88508,45377,44870
10392993,10392993,TXFH7,128,10296,1,88509,45378,44871
10393006,10392997,TXFH7,128,10295,1,88510,45379,44872
10393006,10392999,TXFH7,128,10296,2,88512,45380,44874
10393018,10393010,TXFH7,128,10296,1,88513,45381,44875
10393106,10393099,TXFH7,128,10296,5,88518,45382,44877
10393193,10393181,TXFH7,128,10295,1,88519,45383,44878
10393193,10393183,TXFH7,128,10296,2,88521,45384,44879
10393206,10393203,TXFH7,128,10295,29,88550,45398,44880
10393218,10393206,TXFH7,128,10295,1,88551,45399,44881
10393218,10393206,TXFH7,128,10295,18,88569,45402,44882
10393218,10393206,TXFH7,128,10295,2,88571,45403,44883
10393231,10393218,TXFH7,128,10295,6,88577,45405,44884
10393231,10393218,TXFH7,128,10295,1,88578,45406,44885
10393231,10393218,TXFH7,128,10295,8,88586,45412,44886
10393231,10393218,TXFH7,128,10295,2,88588,45414,44887
10393231,10393218,TXFH7,128,10295,4,88592,45418,44888
10393231,10393218,TXFH7,128,10295,8,88600,45426,44889
10393243,10393236,TXFH7,128,10295,3,88603,45427,44892
10393318,10393311,TXFH7,128,10294,1,88604,45428,44893
10393331,10393327,TXFH7,128,10294,1,88605,45429,44894
10393356,10393350,TXFH7,128,10295,1,88606,45430,44895
10393431,10393418,TXFH7,128,10294,1,88607,45431,44896
10393431,10393426,TXFH7,128,10294,1,88608,45432,44897
10393506,10393500,TXFH7,128,10295,1,88609,45433,44898
10393606,10393602,TXFH7,128,10294,5,88614,45438,44899
10393643,10393640,TXFH7,128,10295,1,88615,45439,44900
10393668,10393658,TXFH7,128,10294,1,88616,45440,44901
10393668,10393662,TXFH7,128,10294,2,88618,45442,44902
10393718,10393718,TXFH7,128,10295,1,88619,45443,44903
10393756,10393748,TXFH7,128,10294,5,88624,45448,44904
10393768,10393756,TXFH7,128,10295,1,88625,45449,44905
10393768,10393767,TXFH7,128,10295,1,88626,45450,44906
10393831,10393830,TXFH7,128,10295,1,88627,45451,44907
10393918,10393916,TXFH7,128,10294,1,88628,45452,44908
10393943,10393934,TXFH7,128,10294,5,88633,45457,44909
10393956,10393944,TXFH7,128,10294,2,88635,45459,44910
10394018,10394006,TXFH7,128,10294,1,88636,45460,44911
10394106,10394104,TXFH7,128,10294,2,88638,45462,44912
10394156,10394145,TXFH7,128,10295,3,88641,45463,44913
10394168,10394159,TXFH7,128,10294,1,88642,45464,44914
10394181,10394175,TXFH7,128,10294,4,88646,45468,44915
10394268,10394260,TXFH7,128,10294,2,88648,45470,44916
10394293,10394281,TXFH7,128,10294,1,88649,45471,44917
10394306,10394302,TXFH7,128,10294,1,88650,45472,44918
10394318,10394306,TXFH7,128,10294,4,88654,45475,44919
10394318,10394312,TXFH7,128,10294,1,88655,45476,44920
10394381,10394370,TXFH7,128,10294,1,88656,45477,44921
10394381,10394371,TXFH7,128,10294,1,88657,45478,44922
10394381,10394372,TXFH7,128,10294,2,88659,45480,44923
10394381,10394376,TXFH7,128,10294,1,88660,45481,44924
10394393,10394381,TXFH7,128,10294,1,88661,45482,44925
10394393,10394385,TXFH7,128,10294,1,88662,45483,44926
10394393,10394391,TXFH7,128,10294,1,88663,45484,44927
10394443,10394432,TXFH7,128,10294,3,88666,45487,44928
10394618,10394609,TXFH7,128,10294,3,88669,45488,44930
10394643,10394633,TXFH7,128,10293,3,88672,45491,44931
10394656,10394645,TXFH7,128,10293,20,88692,45510,44932
10394668,10394661,TXFH7,128,10293,10,88702,45516,44933
10394668,10394665,TXFH7,128,10293,1,88703,45517,44934
10394681,10394670,TXFH7,128,10294,1,88704,45518,44935
10394681,10394673,TXFH7,128,10293,1,88705,45519,44936
10394718,10394717,TXFH7,128,10293,1,88706,45520,44937
10394756,10394749,TXFH7,128,10293,1,88707,45521,44938
10394768,10394756,TXFH7,128,10293,3,88710,45523,44939
10394781,10394770,TXFH7,128,10293,1,88711,45524,44940
10394806,10394799,TXFH7,128,10293,1,88712,45525,44941
10394806,10394800,TXFH7,128,10293,1,88713,45526,44942
10394806,10394803,TXFH7,128,10293,1,88714,45527,44943
10394831,10394821,TXFH7,128,10293,1,88715,45528,44944
10394943,10394934,TXFH7,128,10293,1,88716,45529,44945
10394943,10394935,TXFH7,128,10293,9,88725,45535,44946
10394943,10394935,TXFH7,128,10293,1,88726,45536,44947
10394968,10394957,TXFH7,128,10293,1,88727,45537,44948
10394981,10394972,TXFH7,128,10293,1,88728,45538,44949
10394981,10394978,TXFH7,128,10294,1,88729,45539,44950
10394993,10394985,TXFH7,128,10293,1,88730,45540,44951
10394993,10394986,TXFH7,128,10293,2,88732,45542,44952
10394993,10394986,TXFH7,128,10293,1,88733,45543,44953
10394993,10394993,TXFH7,128,10293,2,88735,45544,44954
10395006,10395005,TXFH7,128,10293,2,88737,45545,44955
10395081,10395078,TXFH7,128,10294,50,88787,45546,44971
10395268,10395260,TXFH7,128,10294,1,88788,45547,44972
10395306,10395299,TXFH7,128,10294,1,88789,45548,44973
10395356,10395346,TXFH7,128,10294,1,88790,45549,44974
10395356,10395350,TXFH7,128,10294,1,88791,45550,44975
10395406,10395399,TXFH7,128,10295,1,88792,45551,44976
10395456,10395446,TXFH7,128,10294,1,88793,45552,44977
10395481,10395480,TXFH7,128,10294,3,88796,45553,44978
10395493,10395492,TXFH7,128,10294,1,88797,45554,44979
10395581,10395571,TXFH7,128,10294,1,88798,45555,44980
10395593,10395587,TXFH7,128,10294,1,88799,45556,44981
10395668,10395658,TXFH7,128,10294,1,88800,45557,44982
10395681,10395670,TXFH7,128,10294,1,88801,45558,44983
10395718,10395708,TXFH7,128,10295,2,88803,45559,44984
10395768,10395758,TXFH7,128,10295,45,88848,45560,45008
10395781,10395768,TXFH7,128,10295,8,88856,45561,45013
10395856,10395850,TXFH7,128,10295,1,88857,45562,45014
10395856,10395854,TXFH7,128,10295,5,88862,45565,45015
10395868,10395857,TXFH7,128,10296,1,88863,45566,45016
10395881,10395880,TXFH7,128,10296,1,88864,45567,45017
10395893,10395881,TXFH7,128,10296,1,88865,45568,45018
10395893,10395882,TXFH7,128,10296,1,88866,45569,45019
10395893,10395893,TXFH7,128,10296,1,88867,45570,45020
10395956,10395947,TXFH7,128,10295,1,88868,45571,45021
10395956,10395948,TXFH7,128,10295,1,88869,45572,45022
10395968,10395965,TXFH7,128,10296,1,88870,45573,45023
10395981,10395979,TXFH7,128,10296,1,88871,45574,45024
10395993,10395987,TXFH7,128,10296,1,88872,45575,45025
10400006,10400002,TXFH7,128,10295,1,88873,45576,45026
10400006,10400003,TXFH7,128,10295,1,88874,45577,45027
10400018,10400009,TXFH7,128,10296,1,88875,45578,45028
10400056,10400044,TXFH7,128,10296,2,88877,45579,45030
10400056,10400048,TXFH7,128,10296,5,88882,45580,45031
10400056,10400051,TXFH7,128,10296,1,88883,45581,45032
10400068,10400063,TXFH7,128,10296,2,88885,45582,45033
10400081,10400072,TXFH7,128,10296,1,88886,45583,45034
10400106,10400093,TXFH7,128,10296,1,88887,45584,45035
10400156,10400146,TXFH7,128,10295,2,88889,45586,45036
10400156,10400150,TXFH7,128,10295,1,88890,45587,45037
10400156,10400150,TXFH7,128,10295,2,88892,45588,45038
10400231,10400222,TXFH7,128,10296,2,88894,45589,45040
10400256,10400250,TXFH7,128,10295,2,88896,45590,45041
10400393,10400384,TXFH7,128,10295,1,88897,45591,45042
10400393,10400388,TXFH7,128,10295,1,88898,45592,45043
10400568,10400563,TXFH7,128,10296,5,88903,45593,45045
10400618,10400612,TXFH7,128,10296,1,88904,45594,45046
10400668,10400660,TXFH7,128,10296,1,88905,45595,45047
10400681,10400677,TXFH7,128,10296,1,88906,45596,45048
10400693,10400692,TXFH7,128,10296,1,88907,45597,45049
10400718,10400713,TXFH7,128,10296,1,88908,45598,45050
10400756,10400745,TXFH7,128,10296,1,88909,45599,45051
10400781,10400774,TXFH7,128,10295,1,88910,45600,45052
10400831,10400821,TXFH7,128,10296,1,88911,45601,45053
10400993,10400981,TXFH7,128,10296,1,88912,45602,45054
10401006,10400993,TXFH7,128,10296,1,88913,45603,45055
10401006,10400993,TXFH7,128,10296,2,88915,45604,45056
10401018,10401006,TXFH7,128,10296,1,88916,45605,45057
10401018,10401006,TXFH7,128,10296,1,88917,45606,45058
10401018,10401006,TXFH7,128,10296,1,88918,45607,45059
10401031,10401018,TXFH7,128,10296,1,88919,45608,45060
10401031,10401018,TXFH7,128,10296,7,88926,45609,45063
10401031,10401018,TXFH7,128,10296,1,88927,45610,45064
10401031,10401018,TXFH7,128,10296,4,88931,45611,45068
10401031,10401024,TXFH7,128,10296,5,88936,45612,45071
10401043,10401031,TXFH7,128,10296,2,88938,45613,45072
10401043,10401031,TXFH7,128,10296,8,88946,45614,45077
10401043,10401031,TXFH7,128,10296,1,88947,45615,45078
10401043,10401032,TXFH7,128,10297,20,88967,45616,45080
10401043,10401042,TXFH7,128,10297,1,88968,45617,45081
10401056,10401043,TXFH7,128,10296,2,88970,45619,45082
10401056,10401052,TXFH7,128,10296,1,88971,45620,45083
10401081,10401072,TXFH7,128,10296,1,88972,45621,45084
10401131,10401126,TXFH7,128,10296,1,88973,45622,45085
10401168,10401161,TXFH7,128,10296,5,88978,45626,45086
10401206,10401194,TXFH7,128,10296,2,88980,45628,45087
10401231,10401218,TXFH7,128,10296,1,88981,45629,45088
10401493,10401484,TXFH7,128,10297,5,88986,45630,45090
10401681,10401677,TXFH7,128,10297,1,88987,45631,45091
10401768,10401767,TXFH7,128,10297,8,88995,45632,45096
10401893,10401892,TXFH7,128,10297,1,88996,45633,45097
10401931,10401929,TXFH7,128,10297,1,88997,45634,45098
10401943,10401941,TXFH7,128,10296,1,88998,45635,45099
10401968,10401964,TXFH7,128,10297,1,88999,45636,45100
10401981,10401977,TXFH7,128,10297,5,89004,45637,45105
10402018,10402015,TXFH7,128,10297,1,89005,45638,45106
10402031,10402019,TXFH7,128,10297,1,89006,45639,45107
10402031,10402030,TXFH7,128,10297,5,89011,45640,45112
10402068,10402064,TXFH7,128,10297,2,89013,45641,45114
10402081,10402075,TXFH7,128,10297,1,89014,45642,45115
10402131,10402119,TXFH7,128,10297,1,89015,45643,45116
10402181,10402169,TXFH7,128,10297,1,89016,45644,45117
10402193,10402185,TXFH7,128,10297,1,89017,45645,45118
10402193,10402185,TXFH7,128,10297,1,89018,45646,45119
10402218,10402209,TXFH7,128,10297,1,89019,45647,45120
10402218,10402214,TXFH7,128,10297,4,89023,45648,45124
10402243,10402237,TXFH7,128,10297,1,89024,45649,45125
10402268,10402264,TXFH7,128,10297,1,89025,45650,45126
10402281,10402272,TXFH7,128,10297,1,89026,45651,45127
10402281,10402276,TXFH7,128,10297,1,89027,45652,45128
10402318,10402306,TXFH7,128,10297,1,89028,45653,45129
10402331,10402329,TXFH7,128,10296,3,89031,45655,45130
10402356,10402349,TXFH7,128,10297,1,89032,45656,45131
10402356,10402349,TXFH7,128,10296,2,89034,45658,45132
10402468,10402461,TXFH7,128,10297,1,89035,45659,45133
10402481,10402477,TXFH7,128,10297,5,89040,45660,45135
10402493,10402489,TXFH7,128,10297,1,89041,45661,45136
10402618,10402607,TXFH7,128,10297,5,89046,45662,45139
10402631,10402627,TXFH7,128,10296,2,89048,45664,45140
10402643,10402641,TXFH7,128,10296,3,89051,45667,45141
10402818,10402817,TXFH7,128,10296,3,89054,45669,45142
10402906,10402897,TXFH7,128,10297,1,89055,45670,45143
10402918,10402906,TXFH7,128,10297,5,89060,45671,45147
10402943,10402931,TXFH7,128,10296,2,89062,45672,45148
10402968,10402966,TXFH7,128,10297,29,89091,45673,45168
10402968,10402966,TXFH7,128,10297,1,89092,45674,45169
10403006,10402996,TXFH7,128,10297,1,89093,45675,45170
10403018,10403006,TXFH7,128,10297,3,89096,45676,45171
10403018,10403006,TXFH7,128,10297,1,89097,45677,45172
10403018,10403012,TXFH7,128,10297,1,89098,45678,45173
10403018,10403012,TXFH7,128,10297,1,89099,45679,45174
10403018,10403012,TXFH7,128,10297,2,89101,45680,45175
10403018,10403012,TXFH7,128,10297,1,89102,45681,45176
10403118,10403107,TXFH7,128,10297,1,89103,45682,45177
10403143,10403140,TXFH7,128,10297,1,89104,45683,45178
10403181,10403179,TXFH7,128,10297,1,89105,45684,45179
10403218,10403215,TXFH7,128,10297,1,89106,45685,45180
10403231,10403224,TXFH7,128,10297,2,89108,45686,45181
10403256,10403253,TXFH7,128,10297,1,89109,45687,45182
10403318,10403318,TXFH7,128,10297,5,89114,45688,45183
10403331,10403322,TXFH7,128,10297,1,89115,45689,45184
10403356,10403350,TXFH7,128,10297,5,89120,45690,45185
10403368,10403363,TXFH7,128,10297,1,89121,45691,45186
10403431,10403419,TXFH7,129,10297,1,89123,45692,45188
10403431,10403419,TXFH7,129,10298,1,89123,45692,45188
10403443,10403433,TXFH7,128,10298,1,89124,45693,45189
10403443,10403437,TXFH7,128,10298,1,89125,45694,45190
10403456,10403445,TXFH7,128,10298,2,89127,45695,45192
10403481,10403475,TXFH7,128,10298,1,89128,45696,45193
10403493,10403483,TXFH7,128,10296,1,89129,45697,45194
10403568,10403559,TXFH7,128,10297,2,89131,45698,45195
10403693,10403683,TXFH7,128,10296,1,89132,45699,45196
10403718,10403707,TXFH7,128,10296,1,89133,45700,45197
10403768,10403758,TXFH7,128,10297,2,89135,45701,45198
10403868,10403861,TXFH7,128,10297,5,89140,45702,45200
10403931,10403922,TXFH7,128,10297,1,89141,45703,45201
10403968,10403964,TXFH7,128,10297,1,89142,45704,45202
10404006,10403994,TXFH7,128,10297,1,89143,45705,45203
10404006,10404001,TXFH7,128,10297,5,89148,45706,45207
10404031,10404021,TXFH7,128,10297,1,89149,45707,45208
10404043,10404041,TXFH7,128,10297,1,89150,45708,45209
10404056,10404043,TXFH7,128,10296,1,89151,45709,45210
10404056,10404045,TXFH7,128,10297,1,89152,45710,45211
10404081,10404069,TXFH7,128,10297,1,89153,45711,45212
10404093,10404088,TXFH7,128,10297,1,89154,45712,45213
10404106,10404094,TXFH7,128,10297,1,89155,45713,45214
10404118,10404112,TXFH7,128,10297,1,89156,45714,45215
10404181,10404180,TXFH7,128,10297,5,89161,45715,45216
10404218,10404209,TXFH7,128,10297,1,89162,45716,45217
10404268,10404266,TXFH7,128,10297,1,89163,45717,45218
10404318,10404315,TXFH7,128,10297,1,89164,45718,45219
10404331,10404328,TXFH7,128,10297,5,89169,45719,45224
10404356,10404347,TXFH7,128,10297,2,89171,45720,45225
10404356,10404348,TXFH7,128,10297,2,89173,45721,45226
10404368,10404365,TXFH7,128,10297,1,89174,45722,45227
10404393,10404393,TXFH7,128,10297,1,89175,45723,45228
10404406,10404403,TXFH7,128,10297,1,89176,45724,45229
10404481,10404473,TXFH7,128,10297,5,89181,45725,45230
10404481,10404473,TXFH7,129,10297,4,89186,45726,45235
10404481,10404473,TXFH7,129,10298,1,89186,45726,45235
10404493,10404481,TXFH7,128,10297,1,89187,45727,45236
10404493,10404489,TXFH7,128,10297,2,89189,45729,45237
