INFO_TIME,PROD,BUY_ORDER,BUY_QTY,SELL_ORDER,SELL_QTY
11125131,TXFH7,43604,115164,41623,114531
11125631,TXFH7,43610,115183,41655,114587
11130131,TXFH7,43624,115229,41650,114573
11130631,TXFH7,43635,115268,41658,114632
11131131,TXFH7,43638,115268,41661,114633
11131631,TXFH7,43645,115299,41661,114634
11132131,TXFH7,43652,115319,41665,114638
11132631,TXFH7,43653,115314,41699,114696
11133131,TXFH7,43661,115351,41699,114696
11133631,TXFH7,43671,115389,41699,114695
11134131,TXFH7,43672,115390,41704,114704
11134631,TXFH7,43677,115411,41710,114710
11135131,TXFH7,43675,115408,41720,114733
11135631,TXFH7,43673,115392,41737,114797
11140131,TXFH7,43687,115433,41725,114756
11140631,TXFH7,43692,115438,41732,114847
11141131,TXFH7,43696,115449,41737,114880
11141631,TXFH7,43697,115441,41745,114889
11142131,TXFH7,43699,115443,41746,114886
11142631,TXFH7,43710,115464,41749,114888
11143131,TXFH7,43726,115388,41748,114884
11143631,TXFH7,43726,115385,41750,114906
11144131,TXFH7,43732,115386,41752,114806
11144631,TXFH7,43717,115367,41757,114810
11145131,TXFH7,43726,115377,41757,114808
11145631,TXFH7,43727,115368,41761,114817
11150131,TXFH7,43735,115378,41764,114901
11150631,TXFH7,43749,115409,41764,114905
11151131,TXFH7,43753,115422,41767,114906
11151631,TXFH7,43750,115412,41777,114919
11152131,TXFH7,43757,115428,41775,114918
11152631,TXFH7,43756,115427,41769,114912
11153131,TXFH7,43758,115429,41768,114910
11153631,TXFH7,43761,115432,41777,114931
11154131,TXFH7,43758,115517,41813,115024
11154631,TXFH7,43761,115525,41816,115029
11155131,TXFH7,43760,115520,41830,115111
11155631,TXFH7,43760,115525,41844,115132
11160131,TXFH7,43764,115531,41846,115136
11160631,TXFH7,43772,115543,41847,115150
11161131,TXFH7,43798,115589,41836,115124
11161631,TXFH7,43800,115591,41836,115124
11162131,TXFH7,43792,115572,41836,115123
11162631,TXFH7,43802,115590,41839,115128
11163131,TXFH7,43783,115559,41856,115217
11163631,TXFH7,43781,115548,41862,115226
11164131,TXFH7,43783,115570,41869,115246
11164631,TXFH7,43788,115575,41866,115239
11165131,TXFH7,43784,115572,41906,115399
11165631,TXFH7,43785,115571,41924,115424
11170131,TXFH7,43835,115674,41901,115360
11170631,TXFH7,43831,115665,41916,115381
11171131,TXFH7,43830,115654,41923,115394
11171631,TXFH7,43831,115656,41931,115390
11172131,TXFH7,43838,115683,41935,115403
11172631,TXFH7,43847,115691,41943,115421
11173131,TXFH7,43851,115697,41947,115434
11173631,TXFH7,43856,115706,41951,115439
11174131,TXFH7,43863,115729,41950,115440
11174631,TXFH7,43855,115712,41964,115462
11175131,TXFH7,43871,115740,41952,115442
11175631,TXFH7,43872,115763,41960,115451
11180131,TXFH7,43879,115777,41958,115447
11180631,TXFH7,43881,115803,41966,115459
11181131,TXFH7,43885,115831,41964,115455
11181631,TXFH7,43875,115813,41978,115476
11182131,TXFH7,43876,115814,41978,115474
11182631,TXFH7,43880,115818,41983,115481
11183131,TXFH7,43883,115821,41984,115482
11183631,TXFH7,43882,115820,41983,115482
11184131,TXFH7,43891,115834,41986,115540
11184631,TXFH7,43907,115858,41969,115518
11185131,TXFH7,43900,115839,41973,115526
11185631,TXFH7,43896,115833,41974,115627
11190131,TXFH7,43889,115815,42017,115699
11190631,TXFH7,43891,115814,42024,115717
11191131,TXFH7,43899,115833,42026,115719
11191631,TXFH7,43906,115848,42008,115687
11192131,TXFH7,43914,115870,42006,115683
11192631,TXFH7,43916,115878,42010,115682
11193131,TXFH7,43920,115906,42004,115838
11193631,TXFH7,43960,116020,41981,115695
11194131,TXFH7,43946,115988,41991,115614
11194631,TXFH7,43950,115988,42002,115632
11195131,TXFH7,43962,116006,41996,115637
11195631,TXFH7,43960,116003,41999,115641
11200131,TXFH7,43975,116053,42005,115848
11200631,TXFH7,43965,116025,42020,115794
11201131,TXFH7,43968,116034,42031,116026
11201631,TXFH7,43980,116083,42026,115715
11202131,TXFH7,44013,116170,42007,115673
11202631,TXFH7,44039,116240,42008,115678
11203131,TXFH7,44028,116226,42018,115696
11203631,TXFH7,44035,116232,42024,115704
11204131,TXFH7,44035,116222,42030,115733
11204631,TXFH7,44041,116234,42039,115823
11205131,TXFH7,44061,116265,42022,115793
11205631,TXFH7,44041,116221,42056,115861
11210131,TXFH7,44046,116231,42061,115874
11210631,TXFH7,44043,116228,42058,115861
11211131,TXFH7,44052,116268,42052,115847
11211631,TXFH7,44055,116277,42053,115850
11212131,TXFH7,44059,116285,42057,115860
11212631,TXFH7,44062,116289,42055,115858
11213131,TXFH7,44063,116294,42051,115849
11213631,TXFH7,44069,116304,42054,115925
11214131,TXFH7,44068,116303,42059,115935
11214631,TXFH7,44074,116293,42053,115852
11215131,TXFH7,44080,116299,42055,115856
11215631,TXFH7,44081,116324,42055,115856
11220131,TXFH7,44081,116312,42062,115879
11220631,TXFH7,44092,116331,42059,115871
11221131,TXFH7,44083,116312,42081,115900
11221631,TXFH7,44092,116330,42073,115887
11222131,TXFH7,44095,116330,42080,115958
11222631,TXFH7,44095,116330,42081,115958
11223131,TXFH7,44099,116338,42087,115964
11223631,TXFH7,44102,116346,42090,115989
11224131,TXFH7,44102,116366,42093,115997
11224631,TXFH7,44108,116374,42089,115989
11225131,TXFH7,44108,116374,42088,115983
11225631,TXFH7,44115,116385,42092,116041
11230131,TXFH7,44122,116392,42091,116037
11230631,TXFH7,44127,116400,42092,116038
11231131,TXFH7,44140,116432,42089,116029
11231631,TXFH7,44147,116446,42087,116030
11232131,TXFH7,44152,116476,42080,116019
11232631,TXFH7,44155,116479,42079,116018
11233131,TXFH7,44152,116454,42096,116073
11233631,TXFH7,44156,116464,42097,116082
11234131,TXFH7,44158,116467,42101,116087
11234631,TXFH7,44156,116479,42109,116106
11235131,TXFH7,44157,116476,42109,116100
11235631,TXFH7,44164,116502,42105,116090
11240131,TXFH7,44158,116493,42117,116114
11240631,TXFH7,44187,116536,42107,116094
11241131,TXFH7,44210,116570,42094,116159
11241631,TXFH7,44197,116552,42110,116192
11242131,TXFH7,44200,116560,42116,116196
11242631,TXFH7,44217,116653,42114,116192
11243131,TXFH7,44223,116665,42118,116199
11243631,TXFH7,44233,116664,42125,116255
11244131,TXFH7,44242,116676,42124,116253
11244631,TXFH7,44252,116718,42131,116263
11245131,TXFH7,44223,116656,42182,116401
11245631,TXFH7,44218,116623,42200,116459
11250131,TXFH7,44236,116659,42201,116444
11250631,TXFH7,44246,116704,42215,116470
11251131,TXFH7,44249,116706,42219,116483
11251631,TXFH7,44286,116951,42206,116445
11252131,TXFH7,44296,116774,42202,116426
11252631,TXFH7,44296,116778,42206,116415
11253131,TXFH7,44304,116793,42208,116407
11253631,TXFH7,44306,116795,42210,116411
11254131,TXFH7,44310,116801,42215,116421
11254631,TXFH7,44310,116801,42217,116421
11255131,TXFH7,44323,116832,42212,116416
11255631,TXFH7,44322,116832,42218,116426
11260131,TXFH7,44328,116886,42222,116431
11260631,TXFH7,44363,116982,42211,116422
11261131,TXFH7,44389,117055,42204,116459
11261631,TXFH7,44391,117065,42205,116541
11262131,TXFH7,44398,117067,42207,116543
11262631,TXFH7,44407,117090,42208,116549
11263131,TXFH7,44418,117111,42215,116556
11263631,TXFH7,44420,117096,42217,116556
11264131,TXFH7,44418,117093,42219,116561
11264631,TXFH7,44417,117095,42223,116569
11265131,TXFH7,44421,117112,42218,116552
11265631,TXFH7,44427,117119,42223,116557
11270131,TXFH7,44452,117165,42222,116572
11270631,TXFH7,44472,117194,42228,116579
11271131,TXFH7,44493,117267,42230,116587
11271631,TXFH7,44507,117298,42238,116596
11272131,TXFH7,44517,117363,42247,116615
11272631,TXFH7,44518,117365,42247,116616
11273131,TXFH7,44526,117399,42250,116619
11273631,TXFH7,44539,117439,42255,116642
11274131,TXFH7,44546,117465,42267,116659
11274631,TXFH7,44563,117515,42298,116741
11275131,TXFH7,44566,117520,42319,116784
11275631,TXFH7,44590,117557,42313,116768
11280131,TXFH7,44589,117651,42334,116852
11280631,TXFH7,44602,117693,42327,116837
11281131,TXFH7,44614,117726,42330,116835
11281631,TXFH7,44615,117723,42357,116909
11282131,TXFH7,44629,117738,42353,116890
11282631,TXFH7,44629,117737,42357,116897
11283131,TXFH7,44634,117739,42364,116960
11283631,TXFH7,44636,117741,42373,116977
11284131,TXFH7,44636,117643,42377,116969
11284631,TXFH7,44640,117551,42379,116973
11285131,TXFH7,44629,117539,42382,116972
11285631,TXFH7,44616,117511,42427,117063
11290131,TXFH7,44621,117519,42422,117063
11290631,TXFH7,44628,117552,42416,117047
11291131,TXFH7,44633,117557,42418,117049
11291631,TXFH7,44633,117562,42435,117080
11292131,TXFH7,44636,117565,42434,117081
11292631,TXFH7,44639,117558,42451,117170
11293131,TXFH7,44650,117583,42447,117161
11293631,TXFH7,44667,117617,42442,117151
11294131,TXFH7,44667,117657,42447,117166
11294631,TXFH7,44658,117633,42460,117189
11295131,TXFH7,44666,117672,42464,117202
11295631,TXFH7,44673,117682,42461,117195
11300131,TXFH7,44677,117686,42471,117260
11300631,TXFH7,44683,117695,42478,117269
11301131,TXFH7,44705,117733,42470,117251
11301631,TXFH7,44707,117735,42476,117259
11302131,TXFH7,44710,117748,42471,117253
11302631,TXFH7,44714,117752,42475,117357
11303131,TXFH7,44741,117852,42471,117343
11303631,TXFH7,44747,117854,42468,117336
11304131,TXFH7,44737,117840,42471,117342
11304631,TXFH7,44743,117855,42478,117438
11305131,TXFH7,44759,117904,42478,117440
11305631,TXFH7,44765,117911,42477,117432
11310131,TXFH7,44766,117912,42479,117434
11310631,TXFH7,44770,117922,42479,117434
11311131,TXFH7,44779,117952,42481,117436
11311631,TXFH7,44784,117961,42484,117462
11312131,TXFH7,44791,117968,42487,117466
11312631,TXFH7,44798,117978,42490,117469
11313131,TXFH7,44799,117979,42491,117470
11313631,TXFH7,44801,117985,42493,117476
11314131,TXFH7,44792,118003,42521,117519
11314631,TXFH7,44820,118079,42512,117507
11315131,TXFH7,44823,118083,42517,117514
11315631,TXFH7,44809,118059,42526,117533
11320131,TXFH7,44831,118090,42522,117530
11320631,TXFH7,44823,118090,42527,117543
11321131,TXFH7,44833,118103,42530,117546
11321631,TXFH7,44836,118108,42528,117530
11322131,TXFH7,44841,118119,42532,117534
11322631,TXFH7,44835,118118,42538,117546
11323131,TXFH7,44844,118132,42541,117547
11323631,TXFH7,44853,118153,42538,117544
11324131,TXFH7,44876,118246,42531,117530
11324631,TXFH7,44878,118243,42532,117531
11325131,TXFH7,44878,118242,42530,117517
11325631,TXFH7,44883,118244,42533,117521
11330131,TXFH7,44897,118260,42534,117522
11330631,TXFH7,44908,118267,42543,117560
11331131,TXFH7,44913,118275,42542,117558
11331631,TXFH7,44920,118312,42542,117558
11332131,TXFH7,44923,118314,42546,117563
11332631,TXFH7,44925,118307,42544,117561
11333131,TXFH7,44928,118299,42547,117572
11333631,TXFH7,44925,118296,42551,117585
11334131,TXFH7,44930,118310,42546,117578
11334631,TXFH7,44936,118327,42551,117583
11335131,TXFH7,44943,118334,42551,117583
11335631,TXFH7,44941,118372,42580,117649
11340131,TXFH7,44933,118358,42603,117744
11340631,TXFH7,44937,118358,42602,117734
11341131,TXFH7,44940,118384,42603,117735
11341631,TXFH7,44941,118385,42611,117744
11342131,TXFH7,44962,118426,42600,117702
11342631,TXFH7,44964,118426,42606,117717
11343131,TXFH7,44968,118431,42614,117857
11343631,TXFH7,44968,118425,42617,117889
11344131,TXFH7,44973,118370,42616,117884
11344631,TXFH7,44974,118392,42629,117930
11345131,TXFH7,44981,118401,42631,117958
11345631,TXFH7,44988,118414,42633,117959
11350131,TXFH7,44995,118421,42643,117982
11350631,TXFH7,45008,118444,42635,118036
11351131,TXFH7,45020,118463,42632,118031
11351631,TXFH7,45029,118534,42635,118040
11352131,TXFH7,45033,118538,42637,118067
11352631,TXFH7,45087,118723,42627,118046
11353131,TXFH7,45106,118756,42643,118069
11353631,TXFH7,45136,118841,42646,118081
11354131,TXFH7,45152,118884,42644,118082
11354631,TXFH7,45171,118947,42651,118096
11355131,TXFH7,45196,118984,42651,117971
11355631,TXFH7,45194,118977,42669,118094
11360131,TXFH7,45211,119026,42680,118110
11360631,TXFH7,45223,119050,42690,118123
11361131,TXFH7,45248,119114,42695,118129
11361631,TXFH7,45263,119204,42720,118189
11362131,TXFH7,45270,119230,42758,118281
11362631,TXFH7,45278,119278,42763,118281
11363131,TXFH7,45304,119382,42773,118428
11363631,TXFH7,45344,119495,42771,118355
11364131,TXFH7,45369,119536,42767,118348
11364631,TXFH7,45365,119620,42781,118385
11365131,TXFH7,45358,119615,42799,118431
11365631,TXFH7,45366,119639,42813,118458
11370131,TXFH7,45373,119658,42827,118481
11370631,TXFH7,45380,119703,42832,118486
11371131,TXFH7,45395,119726,42846,118510
11371631,TXFH7,45409,119746,42850,118512
11372131,TXFH7,45413,119751,42860,118531
11372631,TXFH7,45417,119855,42883,118570
11373131,TXFH7,45428,119904,42913,118664
11373631,TXFH7,45431,119884,42919,118674
11374131,TXFH7,45436,119891,42921,118673
11374631,TXFH7,45460,119932,42906,118651
11375131,TXFH7,45471,119947,42911,118719
11375631,TXFH7,45469,119933,42921,118733
11380131,TXFH7,45486,119959,42920,118744
11380631,TXFH7,45475,119940,42941,118778
11381131,TXFH7,45478,119943,42947,118791
11381631,TXFH7,45484,119952,42946,118799
11382131,TXFH7,45493,119964,42950,118802
11382631,TXFH7,45495,119969,42953,118806
11383131,TXFH7,45502,119978,42958,118803
11383631,TXFH7,45511,119976,42963,118829
11384131,TXFH7,45512,119979,42964,118839
11384631,TXFH7,45517,119985,42968,118893
11385131,TXFH7,45518,119985,42970,118894
11385631,TXFH7,45521,119985,42969,118890
11390131,TXFH7,45534,120010,42965,118886
11390631,TXFH7,45554,120039,42967,118886
11391131,TXFH7,45559,120049,42970,118893
11391631,TXFH7,45571,120056,42971,118894
11392131,TXFH7,45580,120061,42974,118897
11392631,TXFH7,45601,120084,42977,118902
11393131,TXFH7,45604,120085,42984,118909
11393631,TXFH7,45608,120118,42982,118902
11394131,TXFH7,45610,120117,42986,118913
11394631,TXFH7,45616,120146,42989,118916
11395131,TXFH7,45618,120161,42991,118874
11395631,TXFH7,45623,120169,42998,118837
11400131,TXFH7,45635,120197,42995,118835
11400631,TXFH7,45640,120220,43001,118861
11401131,TXFH7,45641,120152,43022,118901
11401631,TXFH7,45664,120032,43008,118862
11402131,TXFH7,45671,120142,43009,118862
11402631,TXFH7,45666,120057,43010,118844
11403131,TXFH7,45672,120059,43018,118931
11403631,TXFH7,45674,120056,43018,118932
11404131,TXFH7,45676,120057,43022,118940
11404631,TXFH7,45670,120048,43031,118950
11405131,TXFH7,45685,120096,43033,118953
11405631,TXFH7,45687,120098,43036,118957
11410131,TXFH7,45708,120182,43039,118961
11410631,TXFH7,45728,120204,43060,118983
11411131,TXFH7,45756,120379,43091,119037
11411631,TXFH7,45766,120399,43097,119047
11412131,TXFH7,45774,120665,43109,119075
11412631,TXFH7,45776,120679,43122,119099
11413131,TXFH7,45771,120670,43145,119168
11413631,TXFH7,45764,120659,43171,119272
11414131,TXFH7,45771,120667,43190,119308
11414631,TXFH7,45776,120666,43201,119348
11415131,TXFH7,45797,120702,43194,119310
11415631,TXFH7,45811,120732,43206,119360
11420131,TXFH7,45827,120778,43218,119380
11420631,TXFH7,45823,120786,43234,119402
11421131,TXFH7,45830,120797,43237,119405
11421631,TXFH7,45825,120789,43265,119461
11422131,TXFH7,45833,120804,43260,119440
11422631,TXFH7,45844,120818,43255,119433
11423131,TXFH7,45857,120854,43255,119427
11423631,TXFH7,45858,121010,43269,119450
11424131,TXFH7,45867,121023,43269,119445
11424631,TXFH7,45863,121036,43279,119473
11425131,TXFH7,45873,121049,43280,119475
11425631,TXFH7,45867,121110,43293,119498
11430131,TXFH7,45892,121153,43301,119518
11430631,TXFH7,45910,121175,43304,119519
11431131,TXFH7,45913,121197,43302,119505
11431631,TXFH7,45912,121198,43308,119511
11432131,TXFH7,45919,121211,43316,119618
11432631,TXFH7,45920,121333,43317,119617
11433131,TXFH7,45922,121339,43319,119620
11433631,TXFH7,45922,121361,43328,119640
11434131,TXFH7,45933,121381,43328,119594
11434631,TXFH7,45939,121371,43328,119496
11435131,TXFH7,45940,121368,43332,119505
11435631,TXFH7,45944,121376,43333,119508
11440131,TXFH7,45955,121390,43337,119513
11440631,TXFH7,45963,121414,43333,119513
11441131,TXFH7,45996,121507,43316,119484
11441631,TXFH7,45992,121499,43315,119483
11442131,TXFH7,45994,121501,43317,119485
11442631,TXFH7,45996,121512,43320,119496
11443131,TXFH7,45999,121514,43318,119492
11443631,TXFH7,46009,121527,43320,119494
11444131,TXFH7,46011,121548,43318,119492
11444631,TXFH7,46015,121552,43320,119494
11445131,TXFH7,46019,121599,43326,119599
11445631,TXFH7,46023,121635,43326,119599
11450131,TXFH7,46078,121875,43318,119580
11450631,TXFH7,46069,121834,43353,119666
11451131,TXFH7,46090,121867,43339,119640
11451631,TXFH7,46103,121897,43343,119640
11452131,TXFH7,46121,121920,43342,119634
11452631,TXFH7,46134,121980,43355,119673
11453131,TXFH7,46147,121990,43360,119686
11453631,TXFH7,46156,122016,43370,119727
11454131,TXFH7,46156,122020,43377,119733
11454631,TXFH7,46161,122031,43382,119740
11455131,TXFH7,46175,122053,43391,119850
11455631,TXFH7,46186,122076,43398,119904
11460131,TXFH7,46194,122088,43399,119908
11460631,TXFH7,46203,122111,43403,119918
11461131,TXFH7,46203,122108,43406,119921
11461631,TXFH7,46219,122154,43407,119919
11462131,TXFH7,46199,122134,43425,119950
11462631,TXFH7,46217,122182,43420,120044
11463131,TXFH7,46224,122212,43423,120056
11463631,TXFH7,46228,122219,43426,120060
11464131,TXFH7,46238,122232,43426,120058
11464631,TXFH7,46322,122722,43431,120054
11465131,TXFH7,46399,122885,43516,120231
11465631,TXFH7,46403,122892,43527,120240
11470131,TXFH7,46426,122944,43574,120345
11470631,TXFH7,46516,123144,43569,120332
11471131,TXFH7,46520,123154,43593,120369
11471631,TXFH7,46537,123192,43614,120406
11472131,TXFH7,46525,123088,43685,120615
11472631,TXFH7,46543,123115,43725,120681
11473131,TXFH7,46548,123120,43734,120696
11473631,TXFH7,46571,123169,43720,120626
11474131,TXFH7,46604,123214,43708,120690
11474631,TXFH7,46625,123595,43724,120720
11475131,TXFH7,46633,123693,43731,120733
11475631,TXFH7,46664,123913,43746,120765
11480131,TXFH7,46674,123809,43752,120771
11480631,TXFH7,46697,123917,43766,120783
11481131,TXFH7,46727,123957,43768,120806
11481631,TXFH7,46733,123987,43776,120822
11482131,TXFH7,46732,123979,43784,120836
11482631,TXFH7,46739,123991,43801,120870
11483131,TXFH7,46747,123998,43811,120890
11483631,TXFH7,46745,123989,43816,120897
11484131,TXFH7,46728,123930,43869,121040
11484631,TXFH7,46731,123932,43873,121043
11485131,TXFH7,46740,124029,43880,121051
11485631,TXFH7,46742,124059,43901,121082
11490131,TXFH7,46749,124073,43893,121126
11490631,TXFH7,46752,124088,43894,121134
11491131,TXFH7,46790,124211,43891,121110
11491631,TXFH7,46796,124114,43893,121118
11492131,TXFH7,46819,124180,43897,121117
11492631,TXFH7,46825,124269,43911,121137
11493131,TXFH7,46838,124292,43922,121172
11493631,TXFH7,46839,124307,43927,121092
11494131,TXFH7,46873,124386,43947,121147
11494631,TXFH7,46887,124403,43956,121193
11495131,TXFH7,46900,124454,43962,121204
11495631,TXFH7,46928,124629,43959,121227
11500131,TXFH7,46944,124672,43962,121240
11500631,TXFH7,46958,124674,43977,121273
11501131,TXFH7,46952,124625,44065,121545
11501631,TXFH7,46973,124656,44072,121645
11502131,TXFH7,47000,124697,44072,121639
11502631,TXFH7,46990,124703,44091,121705
11503131,TXFH7,46991,124700,44106,121730
11503631,TXFH7,46981,124684,44140,121842
11504131,TXFH7,47007,124862,44132,121805
11504631,TXFH7,47047,124802,44159,121878
11505131,TXFH7,47057,124821,44166,121984
11505631,TXFH7,47059,124831,44173,121995
11510131,TXFH7,47090,124878,44171,121985
11510631,TXFH7,47140,124970,44167,121966
11511131,TXFH7,47149,124989,44179,121991
11511631,TXFH7,47150,124996,44194,122014
11512131,TXFH7,47145,124978,44203,122031
11512631,TXFH7,47156,124996,44219,122057
11513131,TXFH7,47157,124995,44234,122074
11513631,TXFH7,47164,125012,44241,122327
11514131,TXFH7,47180,125039,44274,122153
11514631,TXFH7,47191,125053,44281,122160
11515131,TXFH7,47206,125112,44289,122284
11515631,TXFH7,47218,125134,44288,122282
11520131,TXFH7,47218,125157,44296,122194
11520631,TXFH7,47232,125182,44292,122175
11521131,TXFH7,47233,125178,44308,122196
11521631,TXFH7,47233,125190,44319,122222
11522131,TXFH7,47247,125223,44321,122264
11522631,TXFH7,47249,125277,44325,122280
11523131,TXFH7,47259,125348,44331,122284
11523631,TXFH7,47259,125299,44342,122299
11524131,TXFH7,47262,125301,44349,122314
11524631,TXFH7,47265,125332,44355,122316
11525131,TXFH7,47265,125333,44362,122347
11525631,TXFH7,47258,125318,44418,122611
11530131,TXFH7,47286,125368,44416,122595
11530631,TXFH7,47308,125363,44428,122603
11531131,TXFH7,47323,125407,44424,122573
11531631,TXFH7,47337,125443,44428,122595
11532131,TXFH7,47338,125435,44437,122606
11532631,TXFH7,47329,125422,44448,122604
11533131,TXFH7,47329,125421,44461,122720
11533631,TXFH7,47330,125433,44467,122728
11534131,TXFH7,47333,125433,44479,122740
11534631,TXFH7,47328,125419,44508,122805
11535131,TXFH7,47326,125417,44529,122826
11535631,TXFH7,47315,125399,44587,122961
11540131,TXFH7,47337,125483,44598,122967
11540631,TXFH7,47327,125458,44620,123032
11541131,TXFH7,47332,125482,44631,123050
11541631,TXFH7,47335,125488,44660,123088
11542131,TXFH7,47338,125488,44664,123145
11542631,TXFH7,47344,125491,44669,123153
11543131,TXFH7,47352,125510,44715,123250
11543631,TXFH7,47369,125528,44722,123265
11544131,TXFH7,47383,125511,44732,123286
11544631,TXFH7,47398,125545,44747,123303
11545131,TXFH7,47391,125533,44777,123374
11545631,TXFH7,47425,125621,44794,123431
11550131,TXFH7,47426,125605,44809,123460
11550631,TXFH7,47413,125575,44849,123550
11551131,TXFH7,47416,125578,44868,123596
11551631,TXFH7,47467,125705,44885,123612
11552131,TXFH7,47495,125793,44882,123604
11552631,TXFH7,47511,125813,44886,123616
11553131,TXFH7,47510,125805,44916,123679
11553631,TXFH7,47530,125862,44905,123659
11554131,TXFH7,47521,125844,44933,123697
11554631,TXFH7,47552,125903,44928,123686
11555131,TXFH7,47561,125929,44924,123684
11555631,TXFH7,47559,125916,44944,123713
11560131,TXFH7,47574,125939,44949,123721
11560631,TXFH7,47581,125954,44957,123744
11561131,TXFH7,47602,126007,44947,123719
11561631,TXFH7,47610,126017,44955,123728
11562131,TXFH7,47616,126038,44960,123744
11562631,TXFH7,47626,126053,44964,123752
11563131,TXFH7,47626,126053,44977,123786
11563631,TXFH7,47631,126058,44976,123785
11564131,TXFH7,47633,126067,44978,123787
11564631,TXFH7,47632,126054,44978,123783
11565131,TXFH7,47633,126055,44987,123792
11565631,TXFH7,47634,126056,44985,123784
11570131,TXFH7,47640,126062,44989,123782
11570631,TXFH7,47641,126063,44999,123800
11571131,TXFH7,47643,126066,44999,123798
11571631,TXFH7,47644,126067,45000,123799
11572131,TXFH7,47631,126039,45028,123860
11572631,TXFH7,47627,126035,45036,123867
11573131,TXFH7,47633,126142,45046,123895
11573631,TXFH7,47640,126154,45054,123908
11574131,TXFH7,47641,126154,45051,123876
11574631,TXFH7,47643,126147,45055,123887
11575131,TXFH7,47652,126165,45056,123885
11575631,TXFH7,47655,126192,45058,123930
11580131,TXFH7,47657,126194,45061,123938
11580631,TXFH7,47657,126194,45065,123946
11581131,TXFH7,47657,126191,45066,123963
11581631,TXFH7,47652,126285,45076,123984
11582131,TXFH7,47672,126352,45072,123970
11582631,TXFH7,47675,126349,45076,123975
11583131,TXFH7,47683,126389,45078,123981
11583631,TXFH7,47684,126390,45080,123983
11584131,TXFH7,47686,126392,45079,123983
11584631,TXFH7,47688,126383,45081,123978
11585131,TXFH7,47689,126384,45086,124028
11585631,TXFH7,47688,126383,45086,124023
11590131,TXFH7,47696,126409,45092,124034
11590631,TXFH7,47747,126605,45092,124021
11591131,TXFH7,47770,126672,45098,124041
11591631,TXFH7,47778,126680,45097,124033
11592131,TXFH7,47787,126695,45099,124037
11592631,TXFH7,47794,126707,45110,124050
11593131,TXFH7,47807,126736,45116,124057
11593631,TXFH7,47815,126743,45124,124066
11594131,TXFH7,47825,126769,45115,124056
11594631,TXFH7,47822,126762,45134,124084
11595131,TXFH7,47818,126750,45137,124086
11595631,TXFH7,47812,126714,45177,124181
12000009,TXFH7,47835,126767,45176,124170
12000131,TXFH7,47826,126744,45196,124206
12000631,TXFH7,47834,126810,45203,124197
12001131,TXFH7,47835,126808,45205,124199
12001631,TXFH7,47832,126795,45230,124244
12002131,TXFH7,47841,126812,45220,124227
12002631,TXFH7,47842,126810,45233,124256
12003131,TXFH7,47849,126817,45231,124248
12003631,TXFH7,47851,126813,45245,124268
12004131,TXFH7,47852,126815,45252,124279
12004631,TXFH7,47855,126817,45251,124277
12005131,TXFH7,47854,126813,45257,124284
12005631,TXFH7,47860,126824,45266,124299
12010131,TXFH7,47864,126822,45273,124339
12010631,TXFH7,47875,126836,45279,124327
12011131,TXFH7,47877,126847,45279,124327
12011631,TXFH7,47881,126850,45277,124324
12012131,TXFH7,47885,126859,45279,124327
12012631,TXFH7,47886,126856,45281,124329
12013131,TXFH7,47889,126857,45281,124329
12013631,TXFH7,47890,126858,45282,124330
12014131,TXFH7,47893,126862,45285,124334
12014631,TXFH7,47896,126884,45294,124349
12015131,TXFH7,47903,126932,45294,124351
12015631,TXFH7,47905,126966,45300,124360
12020131,TXFH7,47919,126965,45300,124364
12020631,TXFH7,47923,126966,45297,124365
12021131,TXFH7,47980,127076,45284,124340
12021631,TXFH7,47988,127105,45274,124326
12022131,TXFH7,47997,127165,45274,124324
12022631,TXFH7,47984,127090,45310,124409
12023131,TXFH7,47990,127110,45307,124401
12023631,TXFH7,47999,127136,45314,124418
12024131,TXFH7,48007,127173,45317,124421
12024631,TXFH7,48014,127186,45317,124424
12025131,TXFH7,48020,127195,45314,124421
12025631,TXFH7,48020,127197,45319,124431
12030131,TXFH7,48030,127234,45326,124440
12030631,TXFH7,48023,127227,45336,124465
12031131,TXFH7,48022,127215,45345,124479
12031631,TXFH7,48017,127202,45349,124508
12032131,TXFH7,48024,127213,45346,124489
12032631,TXFH7,48033,127231,45352,124546
12033131,TXFH7,48044,127252,45345,124577
12033631,TXFH7,48037,127239,45360,124621
12034131,TXFH7,48043,127247,45361,124621
12034631,TXFH7,48049,127258,45365,124624
12035131,TXFH7,48050,127256,45370,124636
12035631,TXFH7,48044,127238,45373,124641
12040131,TXFH7,48059,127262,45369,124632
12040631,TXFH7,48071,127270,45362,124601
12041131,TXFH7,48078,127279,45357,124581
12041631,TXFH7,48084,127302,45358,124582
12042131,TXFH7,48082,127298,45367,124598
12042631,TXFH7,48080,127293,45368,124596
12043131,TXFH7,48088,127351,45368,124595
12043631,TXFH7,48096,127366,45365,124589
12044131,TXFH7,48096,127367,45365,124592
12044631,TXFH7,48103,127376,45364,124588
12045131,TXFH7,48110,127389,45381,124616
12045631,TXFH7,48113,127448,45380,124617
12050131,TXFH7,48132,127473,45374,124605
12050631,TXFH7,48153,127496,45376,124609
12052131,TXFH7,48177,127605,45378,124608
12052631,TXFH7,48185,127613,45375,124602
12053131,TXFH7,48188,127617,45378,124613
12053631,TXFH7,48195,127634,45384,124626
12054131,TXFH7,48196,127664,45386,124628
